contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,ticker
SPY260904C00813000,2026-08-13 20:14:14+00:00,813.0,0.51,0.26,0.27,0.0,0.0,6.0,663,0.10303631347656249,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00814000,2026-08-14 19:17:20+00:00,814.0,0.24,0.24,0.25,-0.24,-50.0,36.0,31,0.10389079711914062,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00815000,2026-08-14 17:37:03+00:00,815.0,0.22,0.22,0.23,-0.16999999,-43.58974,284.0,209,0.10450114257812498,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00816000,2026-08-14 18:57:17+00:00,816.0,0.21,0.2,0.21,-0.19000001,-47.500004,8.0,222,0.10511148803710937,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00817000,2026-08-13 14:21:40+00:00,817.0,0.51,0.18,0.19,0.0,0.0,4.0,51,0.1054776953125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00818000,2026-08-14 17:02:31+00:00,818.0,0.17,0.17,0.18,-0.2,-54.054054,8.0,240,0.10669838623046876,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00819000,2026-08-13 17:00:58+00:00,819.0,0.29,0.15,0.16,0.0,0.0,170.0,160,0.1069425244140625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00820000,2026-08-14 19:59:11+00:00,820.0,0.14,0.14,0.15,-0.14,-50.0,49.0,511,0.1079190771484375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00821000,2026-08-13 14:05:18+00:00,821.0,0.35,0.13,0.14,0.0,0.0,1.0,186,0.10865149169921876,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00822000,2026-08-14 18:28:21+00:00,822.0,0.13,0.12,0.13,-0.11,-45.833336,47.0,195,0.10962804443359375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00823000,2026-08-13 14:45:08+00:00,823.0,0.28,0.11,0.12,0.0,0.0,28.0,42,0.11036045898437499,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00824000,2026-08-14 16:44:12+00:00,824.0,0.13,0.1,0.11,-0.08,-38.095238,7.0,28,0.11084873535156249,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00825000,2026-08-14 17:38:26+00:00,825.0,0.1,0.1,0.11,-0.089999996,-47.368423,26.0,462,0.1128018408203125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00826000,2026-08-14 19:59:25+00:00,826.0,0.09,0.09,0.1,-0.14,-60.869564,16.0,21,0.1132901171875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00827000,2026-08-14 19:34:20+00:00,827.0,0.09,0.09,0.1,-0.11,-55.0,7.0,91,0.11524322265625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00828000,2026-08-13 14:53:18+00:00,828.0,0.18,0.08,0.09,0.0,0.0,109.0,157,0.11548736083984376,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00829000,2026-08-14 13:46:13+00:00,829.0,0.14,0.08,0.09,-0.049999997,-26.315786,40.0,542,0.117196328125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00830000,2026-08-14 13:48:10+00:00,830.0,0.12,0.07,0.08,-0.030000009,-20.000006,125.0,753,0.117196328125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00831000,2026-08-14 16:19:40+00:00,831.0,0.09,0.07,0.08,-0.049999997,-35.714283,12.0,166,0.11914943359374999,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00832000,2026-08-14 13:30:02+00:00,832.0,0.12,0.06,0.07,-0.030000009,-20.000006,11.0,228,0.11914943359374999,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00833000,2026-08-13 18:49:11+00:00,833.0,0.13,0.06,0.07,0.0,0.0,5.0,135,0.1206142626953125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00834000,2026-08-13 14:05:13+00:00,834.0,0.15,0.06,0.07,0.0,0.0,17.0,47,0.12256736816406251,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00835000,2026-08-14 16:52:15+00:00,835.0,0.07,0.05,0.06,-0.030000001,-30.0,24.0,190,0.12207909179687501,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00836000,2026-08-14 14:59:09+00:00,836.0,0.08,0.05,0.06,-0.07000001,-46.66667,1.0,10037,0.124032197265625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00837000,2026-08-06 16:35:35+00:00,837.0,0.1,0.05,0.06,0.0,0.0,66.0,252,0.12549702636718751,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00838000,2026-08-04 19:56:21+00:00,838.0,0.34,0.05,0.06,0.0,0.0,87.0,253,0.1274501318359375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00839000,2026-08-10 18:34:45+00:00,839.0,0.11,0.04,0.05,0.0,0.0,25.0,222,0.12647357910156248,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00840000,2026-08-14 17:28:40+00:00,840.0,0.05,0.04,0.05,-0.040000003,-44.444447,6.0,130,0.127938408203125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00841000,2026-08-14 17:03:32+00:00,841.0,0.05,0.04,0.05,-0.46999997,-90.38461,24.0,43,0.129891513671875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00842000,2026-08-13 15:01:58+00:00,842.0,0.09,0.04,0.05,0.0,0.0,145.0,164,0.1313563427734375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00843000,2026-08-14 16:49:22+00:00,843.0,0.05,0.04,0.05,-0.42999998,-89.58333,24.0,313,0.1333094482421875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00844000,2026-08-05 13:34:01+00:00,844.0,0.5,0.04,0.05,0.0,0.0,,1,0.13477427734375003,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00845000,2026-08-11 18:57:28+00:00,845.0,0.06,0.03,0.04,0.0,0.0,1.0,65,0.1333094482421875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00846000,2026-08-13 15:08:17+00:00,846.0,0.07,0.03,0.04,0.0,0.0,1.0,143,0.13477427734375003,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00847000,2026-08-14 17:25:16+00:00,847.0,0.04,0.03,0.04,-0.04,-50.0,35.0,43,0.13672738281250002,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00848000,2026-08-14 19:56:46+00:00,848.0,0.02,0.03,0.04,-0.05,-71.42857,15.0,24,0.1381922119140625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00849000,2026-08-13 19:56:43+00:00,849.0,0.05,0.03,0.04,0.0,0.0,36.0,216,0.139657041015625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00850000,2026-08-14 19:56:51+00:00,850.0,0.03,0.03,0.04,-0.04,-57.142857,41.0,10313,0.141610146484375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00851000,2026-08-14 18:29:43+00:00,851.0,0.03,0.03,0.04,-0.020000001,-40.000004,1258.0,195,0.1430749755859375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00852000,2026-08-11 19:11:55+00:00,852.0,0.04,0.03,0.04,0.0,0.0,849.0,970,0.1445398046875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00853000,2026-08-14 19:12:55+00:00,853.0,0.03,0.03,0.04,-0.020000001,-40.000004,225.0,991,0.14649291015625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00854000,2026-08-14 19:15:36+00:00,854.0,0.03,0.02,0.03,-0.020000001,-40.000004,1217.0,610,0.143563251953125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00855000,2026-08-14 19:14:20+00:00,855.0,0.03,0.02,0.03,-0.01,-25.0,2912.0,1537,0.145516357421875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00856000,2026-08-14 19:13:52+00:00,856.0,0.03,0.02,0.03,-0.01,-25.0,243.0,497,0.14649291015625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00857000,2026-08-12 14:16:00+00:00,857.0,0.04,0.02,0.03,0.0,0.0,58.0,281,0.148446015625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00858000,2026-08-12 14:16:45+00:00,858.0,0.05,0.02,0.03,0.0,0.0,66.0,3431,0.149422568359375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00859000,2026-08-14 16:36:41+00:00,859.0,0.03,0.02,0.03,-0.01,-25.0,52.0,1740,0.15137567382812503,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00860000,2026-08-14 16:36:41+00:00,860.0,0.03,0.02,0.03,0.0,0.0,52.0,744,0.15332877929687502,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00861000,2026-08-07 19:14:23+00:00,861.0,0.05,0.02,0.03,0.0,0.0,104.0,897,0.15430533203125002,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00862000,2026-08-13 13:59:33+00:00,862.0,0.04,0.02,0.03,0.0,0.0,65.0,2109,0.1562584375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00863000,2026-08-10 19:38:57+00:00,863.0,0.04,0.02,0.03,0.0,0.0,200.0,2007,0.157234990234375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00864000,2026-08-13 18:49:25+00:00,864.0,0.05,0.02,0.03,0.0,0.0,15.0,2435,0.159188095703125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00865000,2026-08-11 16:15:39+00:00,865.0,0.03,0.02,0.03,0.0,0.0,1.0,921,0.161141201171875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00866000,2026-08-12 19:40:30+00:00,866.0,0.03,0.02,0.03,0.0,0.0,1.0,3067,0.16211775390625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00868000,2026-08-14 18:27:29+00:00,868.0,0.02,0.02,0.03,-0.02,-50.0,745.0,3726,0.165047412109375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00869000,2026-08-14 19:51:43+00:00,869.0,0.02,0.02,0.03,-0.01,-33.333336,6035.0,4205,0.16700051757812504,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00870000,2026-08-14 19:51:43+00:00,870.0,0.02,0.02,0.03,-0.01,-33.333336,7224.0,3497,0.16797707031250003,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00875000,2026-08-14 16:59:20+00:00,875.0,0.02,0.01,0.02,-0.01,-33.333336,151.0,166,0.16993017578125003,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00880000,2026-08-14 17:26:28+00:00,880.0,0.01,0.01,0.02,-0.02,-66.66667,230.0,484,0.1757894921875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00885000,2026-08-14 16:22:59+00:00,885.0,0.01,0.01,0.02,0.0,0.0,80.0,1608,0.18360191406249998,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00890000,2026-08-12 13:59:39+00:00,890.0,0.02,0.01,0.02,0.0,0.0,1.0,1739,0.1914143359375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00895000,2026-08-05 15:17:34+00:00,895.0,0.05,0.01,0.02,0.0,0.0,,1,0.19727365234375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00900000,2026-08-14 18:33:11+00:00,900.0,0.02,0.01,0.02,0.0,0.0,500.0,17,0.20508607421874997,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00905000,2026-08-05 15:36:29+00:00,905.0,0.04,0.01,0.02,0.0,0.0,,12,0.21094539062499998,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00910000,2026-08-05 14:59:30+00:00,910.0,0.04,0.01,0.02,0.0,0.0,,2,0.21875781249999998,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00915000,2026-08-04 15:05:12+00:00,915.0,0.03,0.0,0.01,0.0,0.0,,1,0.21289849609375,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00920000,2026-08-07 14:47:52+00:00,920.0,0.01,0.0,0.01,-0.01,-50.0,2.0,5,0.21875781249999998,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00925000,2026-08-03 19:34:06+00:00,925.0,0.02,0.0,0.01,0.0,0.0,,10,0.22657023437499998,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00930000,2026-08-04 17:53:26+00:00,930.0,0.02,0.0,0.01,0.0,0.0,,1,0.2304764453125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00950000,2026-08-03 17:21:18+00:00,950.0,0.01,0.0,0.01,0.0,0.0,,39,0.257819921875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00955000,2026-08-06 15:54:20+00:00,955.0,0.01,0.0,0.01,0.0,0.0,,25,0.2617261328125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00960000,2026-08-04 13:38:08+00:00,960.0,0.02,0.0,0.01,0.0,0.0,,5,0.2695385546875,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00965000,2026-08-13 14:37:35+00:00,965.0,0.01,0.0,0.01,0.0,0.0,960.0,964,0.273444765625,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00970000,2026-08-13 14:38:07+00:00,970.0,0.01,0.0,0.01,0.0,0.0,40.0,42,0.28125718749999995,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00980000,2026-08-13 14:23:55+00:00,980.0,0.01,0.0,0.01,0.0,0.0,406.0,407,0.2929758203124999,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00985000,2026-08-13 14:33:02+00:00,985.0,0.01,0.0,0.01,0.0,0.0,1366.0,807,0.29688203124999996,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00990000,2026-08-04 18:12:49+00:00,990.0,0.02,0.0,0.01,0.0,0.0,,1124,0.304694453125,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C00995000,2026-08-05 14:18:48+00:00,995.0,0.02,0.0,0.01,0.0,0.0,,710,0.31250687499999996,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904C01000000,2026-08-05 17:54:18+00:00,1000.0,0.01,0.0,0.01,0.0,0.0,6.0,10,0.31641308593749995,False,REGULAR,USD,call,2026-09-04,SPY
SPY260904P00500000,2026-08-14 16:30:18+00:00,500.0,0.01,0.01,0.02,0.0,0.0,70.0,439,0.5585981640625001,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00505000,2026-08-13 19:37:39+00:00,505.0,0.02,0.01,0.02,0.0,0.0,12.0,7,0.5468795312500001,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00510000,2026-08-11 17:20:05+00:00,510.0,0.03,0.01,0.02,0.0,0.0,52.0,36,0.5351608984375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00515000,2026-08-04 18:21:06+00:00,515.0,0.09,0.01,0.02,0.0,0.0,5.0,9,0.523442265625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00520000,2026-08-13 13:48:07+00:00,520.0,0.03,0.01,0.02,0.0,0.0,110.0,56,0.5117236328125,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00525000,2026-08-14 14:27:07+00:00,525.0,0.02,0.02,0.03,-0.05,-71.42857,106.0,61,0.5195360546875,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00530000,2026-08-11 16:50:11+00:00,530.0,0.05,0.02,0.03,0.0,0.0,60.0,10,0.507817421875,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00535000,2026-08-14 14:14:15+00:00,535.0,0.02,0.02,0.03,-0.04,-66.66667,1.0,29,0.5039112109375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00540000,2026-08-12 14:31:01+00:00,540.0,0.05,0.02,0.03,0.0,0.0,25.0,128,0.49219257812500006,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00545000,2026-08-14 19:11:37+00:00,545.0,0.03,0.02,0.03,0.0,0.0,111.0,868,0.4804739453125,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00550000,2026-08-14 17:12:43+00:00,550.0,0.03,0.03,0.04,-0.03,-50.0,5.0,132,0.48242705078125003,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00555000,2026-08-06 13:46:23+00:00,555.0,0.1,0.03,0.04,0.0,0.0,1.0,16,0.47070841796875,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00560000,2026-08-14 19:54:48+00:00,560.0,0.03,0.03,0.04,-0.099999994,-76.92307,31.0,18,0.45898978515625005,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00565000,2026-08-14 18:57:27+00:00,565.0,0.04,0.04,0.05,-0.02,-33.333336,25.0,63,0.45703667968750006,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00570000,2026-08-12 16:16:44+00:00,570.0,0.07,0.04,0.05,0.0,0.0,23.0,119,0.445318046875,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00575000,2026-08-14 15:13:41+00:00,575.0,0.05,0.04,0.05,-0.02,-28.571428,3.0,49,0.4335994140625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00580000,2026-08-14 15:49:10+00:00,580.0,0.06,0.05,0.06,-0.010000002,-14.285716,26.0,643,0.42969320312500003,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00585000,2026-08-13 14:49:34+00:00,585.0,0.06,0.05,0.06,0.0,0.0,42.0,71,0.41797457031249996,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00590000,2026-08-14 13:38:02+00:00,590.0,0.07,0.05,0.06,0.010000002,16.66667,5.0,202,0.4062559375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00595000,2026-08-13 14:20:47+00:00,595.0,0.07,0.06,0.07,0.0,0.0,6.0,276,0.40039662109375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00600000,2026-08-14 18:44:17+00:00,600.0,0.06,0.06,0.07,-0.010000002,-14.285716,37.0,315,0.389654541015625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00605000,2026-08-14 19:40:57+00:00,605.0,0.07,0.07,0.08,-0.020000003,-22.222223,14.0,192,0.38281867187499996,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00610000,2026-08-14 19:48:12+00:00,610.0,0.08,0.08,0.09,-0.020000003,-20.000002,15.0,311,0.375982802734375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00615000,2026-08-13 14:21:51+00:00,615.0,0.1,0.08,0.09,0.0,0.0,25.0,148,0.36475244628906256,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00620000,2026-08-12 19:57:44+00:00,620.0,0.13,0.09,0.1,0.0,0.0,6.0,586,0.35742830078125,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00625000,2026-08-12 15:15:32+00:00,625.0,0.15,0.1,0.11,0.0,0.0,1.0,302,0.34961587890624996,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00630000,2026-08-14 19:40:57+00:00,630.0,0.11,0.11,0.12,-0.019999996,-15.384612,13.0,1232,0.3413151806640625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00635000,2026-08-13 14:36:01+00:00,635.0,0.14,0.12,0.13,0.0,0.0,1.0,118,0.33301448242187504,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00640000,2026-08-13 14:36:15+00:00,640.0,0.15,0.13,0.14,0.0,0.0,10.0,254,0.3242255078124999,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00645000,2026-08-14 19:36:38+00:00,645.0,0.14,0.14,0.15,-0.030000001,-17.647058,44.0,675,0.3149482568359374,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00650000,2026-08-14 19:56:25+00:00,650.0,0.16,0.16,0.17,-0.030000001,-15.789474,460.0,715,0.30811238769531246,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00655000,2026-08-14 20:11:34+00:00,655.0,0.17,0.17,0.18,-0.03999999,-19.047615,31.0,633,0.29834686035156244,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00660000,2026-08-14 20:01:27+00:00,660.0,0.19,0.19,0.2,-0.030000001,-13.636364,36.0,292,0.29053443847656246,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00665000,2026-08-14 19:47:34+00:00,665.0,0.21,0.21,0.22,-0.02000001,-8.695656,40.0,395,0.282233740234375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00670000,2026-08-14 19:58:31+00:00,670.0,0.25,0.23,0.24,-0.030000001,-10.714286,25.0,1260,0.273444765625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00675000,2026-08-14 19:49:05+00:00,675.0,0.25,0.25,0.26,-0.060000002,-19.35484,241.0,2184,0.26416751464843746,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00680000,2026-08-14 19:56:22+00:00,680.0,0.29,0.28,0.29,-0.050000012,-14.705885,45.0,1567,0.2561109545898438,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00685000,2026-08-14 20:07:36+00:00,685.0,0.32,0.31,0.32,-0.04000002,-11.111116,42.0,482,0.2475661181640625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00690000,2026-08-14 20:03:07+00:00,690.0,0.34,0.34,0.35,-0.06999999,-17.073168,97.0,696,0.23853300537109373,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00691000,2026-08-14 19:50:06+00:00,691.0,0.35,0.35,0.36,-0.31000003,-46.9697,4.0,191,0.23706817626953125,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00692000,2026-08-13 15:35:09+00:00,692.0,0.45,0.36,0.37,0.0,0.0,3.0,118,0.23548127807617186,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00693000,2026-08-14 19:52:29+00:00,693.0,0.37,0.37,0.38,-0.060000002,-13.953488,2.0,59,0.23389437988281248,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00694000,2026-08-14 13:35:37+00:00,694.0,0.39,0.37,0.38,-0.050000012,-11.363639,6.0,146,0.231452998046875,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00695000,2026-08-14 19:59:16+00:00,695.0,0.41,0.38,0.39,-0.030000001,-6.818182,11.0,4849,0.2298660998535156,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00696000,2026-08-14 20:07:04+00:00,696.0,0.4,0.39,0.4,-0.01999998,-4.7619004,13.0,121,0.22827920166015625,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00697000,2026-08-12 15:11:18+00:00,697.0,0.61,0.4,0.41,0.0,0.0,1.0,86,0.22657023437499998,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00698000,2026-08-14 20:05:46+00:00,698.0,0.41,0.41,0.42,-0.08000001,-16.326532,2.0,370,0.2249833361816406,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00699000,2026-08-14 13:31:52+00:00,699.0,0.44,0.42,0.43,-0.060000002,-12.0,3.0,45,0.22327436889648436,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00700000,2026-08-14 20:04:21+00:00,700.0,0.42,0.42,0.43,-0.09,-17.647058,153.0,8952,0.22071091796874998,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00701000,2026-08-14 17:26:09+00:00,701.0,0.47,0.43,0.44,-0.08000001,-14.545456,1.0,459,0.21900195068359374,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00702000,2026-08-14 16:16:10+00:00,702.0,0.48,0.44,0.45,-0.049999982,-9.433959,6.0,312,0.2172929833984375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00703000,2026-08-14 19:52:29+00:00,703.0,0.46,0.45,0.46,-0.08000001,-14.8148155,5.0,140,0.21558401611328126,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00704000,2026-08-14 13:35:37+00:00,704.0,0.48,0.46,0.47,-0.07000002,-12.727277,6.0,177,0.21363091064453127,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00705000,2026-08-14 19:48:28+00:00,705.0,0.48,0.47,0.48,-0.09,-15.789474,217.0,948,0.21192194335937498,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00706000,2026-08-14 15:36:56+00:00,706.0,0.56,0.48,0.5,-0.029999971,-5.084741,33.0,270,0.2108233215332031,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00707000,2026-08-14 18:58:46+00:00,707.0,0.53,0.5,0.51,-0.04000002,-7.017547,11.0,241,0.20887021606445308,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00708000,2026-08-14 19:29:13+00:00,708.0,0.53,0.51,0.52,-0.08000004,-13.11476,12.0,285,0.20703917968749996,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00709000,2026-08-14 15:36:56+00:00,709.0,0.6,0.52,0.53,-0.00999999,-1.6393427,21.0,617,0.20508607421874997,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00710000,2026-08-14 19:56:23+00:00,710.0,0.56,0.53,0.54,-0.06999999,-11.11111,102.0,1220,0.20313296874999998,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00711000,2026-08-14 19:58:19+00:00,711.0,0.58,0.54,0.56,-0.100000024,-14.705885,5.0,160,0.20179020874023437,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00712000,2026-08-14 15:51:57+00:00,712.0,0.67,0.56,0.57,0.0,0.0,1.0,257,0.19983710327148438,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00713000,2026-08-14 15:21:57+00:00,713.0,0.63,0.57,0.58,-0.09000003,-12.500005,6.0,607,0.1977619287109375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00714000,2026-08-14 17:39:36+00:00,714.0,0.64,0.59,0.6,-0.100000024,-13.513515,63.0,705,0.196297099609375,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00715000,2026-08-14 19:19:24+00:00,715.0,0.64,0.6,0.61,-0.08000004,-11.111116,212.0,2192,0.19422192504882813,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00716000,2026-08-14 18:15:55+00:00,716.0,0.69,0.62,0.63,-0.04000002,-5.4794545,193.0,540,0.19275709594726562,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00717000,2026-08-14 18:50:22+00:00,717.0,0.67,0.63,0.65,-0.06999999,-9.459458,11.0,268,0.19117019775390626,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00718000,2026-08-14 18:49:59+00:00,718.0,0.69,0.65,0.66,-0.06999999,-9.2105255,39.0,217,0.18909502319335939,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00719000,2026-08-14 15:52:55+00:00,719.0,0.78,0.67,0.68,-0.01000005,-1.2658291,118.0,293,0.18738605590820312,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00720000,2026-08-14 20:13:55+00:00,720.0,0.7,0.69,0.7,-0.100000024,-12.500002,831.0,3034,0.18579915771484373,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00721000,2026-08-14 16:34:38+00:00,721.0,0.78,0.7,0.72,-0.07000005,-8.2353,182.0,322,0.1840901904296875,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00722000,2026-08-14 18:23:16+00:00,722.0,0.76,0.72,0.74,-0.09000003,-10.58824,16.0,291,0.18225915405273438,False,REGULAR,USD,put,2026-09-04,SPY
SPY260904P00723000,2026-08-14 19:56:23+00:00,723.0,0.78,0.75,0.76,-0.120000005,-13.333334,2266.0,432,0.1805501867675781,False,REGULAR,USD,put,2026-09-04,SPY
